# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
31 -8 0 bca78c
16 -7 0 bca78c
17 -7 0 bca78c
18 -7 0 bca78c
19 -7 0 bca78c
20 -7 0 bca78c
21 -7 0 bca78c
22 -7 0 bca78c
23 -7 0 bca78c
24 -7 0 bca78c
25 -7 0 bca78c
26 -7 0 bca78c
27 -7 0 bca78c
28 -7 0 bca78c
29 -7 0 bca78c
30 -7 0 bca78c
31 -7 0 bca78c
16 -6 0 bca78c
17 -6 0 bca78c
18 -6 0 bca78c
19 -6 0 bca78c
20 -6 0 bca78c
21 -6 0 bca78c
22 -6 0 bca78c
23 -6 0 bca78c
24 -6 0 bca78c
25 -6 0 bca78c
26 -6 0 bca78c
27 -6 0 bca78c
28 -6 0 bca78c
29 -6 0 bca78c
30 -6 0 bca78c
31 -6 0 bca78c
16 -5 0 bca78c
17 -5 0 bca78c
18 -5 0 bca78c
19 -5 0 bca78c
20 -5 0 bca78c
21 -5 0 bca78c
22 -5 0 bca78c
23 -5 0 bca78c
24 -5 0 bca78c
25 -5 0 bca78c
26 -5 0 bca78c
27 -5 0 bca78c
28 -5 0 bca78c
29 -5 0 bca78c
30 -5 0 bca78c
31 -5 0 bca78c
16 -4 0 bca78c
17 -4 0 bca78c
18 -4 0 bca78c
19 -4 0 bca78c
20 -4 0 bca78c
21 -4 0 bca78c
22 -4 0 bca78c
23 -4 0 bca78c
24 -4 0 bca78c
25 -4 0 bca78c
26 -4 0 bca78c
27 -4 0 bca78c
28 -4 0 bca78c
29 -4 0 bca78c
30 -4 0 bca78c
31 -4 0 bca78c
16 -3 0 bca78c
17 -3 0 bca78c
18 -3 0 bca78c
19 -3 0 bca78c
20 -3 0 bca78c
21 -3 0 bca78c
22 -3 0 bca78c
23 -3 0 bca78c
24 -3 0 bca78c
25 -3 0 bca78c
26 -3 0 bca78c
27 -3 0 bca78c
28 -3 0 bca78c
29 -3 0 bca78c
30 -3 0 bca78c
31 -3 0 bca78c
16 -2 0 bca78c
17 -2 0 bca78c
18 -2 0 bca78c
19 -2 0 bca78c
20 -2 0 bca78c
21 -2 0 bca78c
22 -2 0 bca78c
23 -2 0 bca78c
24 -2 0 bca78c
25 -2 0 bca78c
26 -2 0 bca78c
27 -2 0 bca78c
28 -2 0 bca78c
29 -2 0 bca78c
30 -2 0 bca78c
31 -2 0 bca78c
16 -1 0 bca78c
17 -1 0 bca78c
18 -1 0 bca78c
19 -1 0 bca78c
20 -1 0 bca78c
21 -1 0 bca78c
22 -1 0 bca78c
23 -1 0 bca78c
24 -1 0 bca78c
25 -1 0 bca78c
26 -1 0 bca78c
27 -1 0 bca78c
28 -1 0 bca78c
29 -1 0 bca78c
30 -1 0 bca78c
31 -1 0 bca78c
16 -16 1 bca78c
17 -16 1 bca78c
18 -16 1 bca78c
19 -16 1 bca78c
20 -16 1 bca78c
21 -16 1 bca78c
22 -16 1 bca78c
23 -16 1 bca78c
24 -16 1 bca78c
25 -16 1 bca78c
26 -16 1 bca78c
27 -16 1 bca78c
28 -16 1 bca78c
29 -16 1 bca78c
30 -16 1 bca78c
31 -16 1 bca78c
16 -15 1 bca78c
17 -15 1 bca78c
18 -15 1 bca78c
19 -15 1 bca78c
20 -15 1 bca78c
21 -15 1 bca78c
22 -15 1 bca78c
23 -15 1 bca78c
24 -15 1 bca78c
25 -15 1 bca78c
26 -15 1 bca78c
27 -15 1 bca78c
28 -15 1 bca78c
29 -15 1 bca78c
30 -15 1 bca78c
31 -15 1 bca78c
16 -14 1 bca78c
17 -14 1 bca78c
18 -14 1 bca78c
19 -14 1 bca78c
20 -14 1 bca78c
21 -14 1 bca78c
22 -14 1 bca78c
23 -14 1 bca78c
24 -14 1 bca78c
25 -14 1 bca78c
26 -14 1 bca78c
27 -14 1 bca78c
28 -14 1 bca78c
29 -14 1 bca78c
30 -14 1 bca78c
31 -14 1 bca78c
16 -13 1 bca78c
17 -13 1 bca78c
18 -13 1 bca78c
19 -13 1 bca78c
20 -13 1 bca78c
21 -13 1 bca78c
22 -13 1 bca78c
23 -13 1 bca78c
24 -13 1 bca78c
25 -13 1 bca78c
26 -13 1 bca78c
27 -13 1 bca78c
28 -13 1 bca78c
29 -13 1 bca78c
30 -13 1 bca78c
31 -13 1 bca78c
16 -12 1 bca78c
17 -12 1 bca78c
18 -12 1 bca78c
19 -12 1 bca78c
20 -12 1 bca78c
21 -12 1 bca78c
22 -12 1 bca78c
23 -12 1 bca78c
24 -12 1 bca78c
25 -12 1 bca78c
26 -12 1 bca78c
27 -12 1 bca78c
28 -12 1 bca78c
29 -12 1 bca78c
30 -12 1 bca78c
31 -12 1 bca78c
16 -11 1 bca78c
17 -11 1 bca78c
18 -11 1 bca78c
19 -11 1 bca78c
20 -11 1 bca78c
21 -11 1 bca78c
22 -11 1 bca78c
23 -11 1 bca78c
24 -11 1 bca78c
25 -11 1 bca78c
26 -11 1 bca78c
27 -11 1 bca78c
28 -11 1 bca78c
29 -11 1 bca78c
30 -11 1 bca78c
31 -11 1 bca78c
16 -10 1 bca78c
17 -10 1 bca78c
18 -10 1 bca78c
19 -10 1 bca78c
20 -10 1 bca78c
21 -10 1 bca78c
22 -10 1 bca78c
23 -10 1 bca78c
24 -10 1 bca78c
25 -10 1 bca78c
26 -10 1 bca78c
27 -10 1 bca78c
28 -10 1 bca78c
29 -10 1 bca78c
30 -10 1 bca78c
31 -10 1 bca78c
16 -9 1 bca78c
17 -9 1 bca78c
18 -9 1 bca78c
19 -9 1 bca78c
20 -9 1 bca78c
21 -9 1 bca78c
22 -9 1 bca78c
23 -9 1 bca78c
24 -9 1 bca78c
25 -9 1 bca78c
26 -9 1 bca78c
27 -9 1 bca78c
28 -9 1 bca78c
29 -9 1 bca78c
30 -9 1 bca78c
31 -9 1 bca78c
16 -8 1 bca78c
17 -8 1 bca78c
18 -8 1 bca78c
19 -8 1 bca78c
20 -8 1 bca78c
21 -8 1 bca78c
22 -8 1 bca78c
23 -8 1 bca78c
24 -8 1 bca78c
25 -8 1 bca78c
26 -8 1 bca78c
27 -8 1 bca78c
28 -8 1 bca78c
29 -8 1 bca78c
30 -8 1 bca78c
31 -8 1 bca78c
16 -7 1 bca78c
17 -7 1 bca78c
18 -7 1 bca78c
19 -7 1 bca78c
20 -7 1 bca78c
21 -7 1 bca78c
22 -7 1 bca78c
23 -7 1 bca78c
24 -7 1 bca78c
25 -7 1 bca78c
26 -7 1 bca78c
27 -7 1 bca78c
28 -7 1 bca78c
29 -7 1 bca78c
30 -7 1 bca78c
31 -7 1 bca78c
16 -6 1 bca78c
17 -6 1 bca78c
18 -6 1 bca78c
19 -6 1 bca78c
20 -6 1 bca78c
21 -6 1 bca78c
22 -6 1 bca78c
23 -6 1 bca78c
24 -6 1 bca78c
25 -6 1 bca78c
26 -6 1 bca78c
27 -6 1 bca78c
28 -6 1 bca78c
29 -6 1 bca78c
30 -6 1 bca78c
31 -6 1 bca78c
16 -5 1 bca78c
17 -5 1 bca78c
18 -5 1 bca78c
19 -5 1 bca78c
20 -5 1 bca78c
21 -5 1 bca78c
22 -5 1 bca78c
23 -5 1 bca78c
24 -5 1 bca78c
25 -5 1 bca78c
26 -5 1 bca78c
27 -5 1 bca78c
28 -5 1 bca78c
29 -5 1 bca78c
30 -5 1 bca78c
31 -5 1 bca78c
16 -4 1 bca78c
17 -4 1 bca78c
18 -4 1 bca78c
19 -4 1 bca78c
20 -4 1 bca78c
21 -4 1 bca78c
22 -4 1 bca78c
23 -4 1 bca78c
24 -4 1 bca78c
25 -4 1 bca78c
26 -4 1 bca78c
27 -4 1 bca78c
28 -4 1 bca78c
29 -4 1 bca78c
30 -4 1 bca78c
31 -4 1 bca78c
16 -3 1 bca78c
17 -3 1 bca78c
18 -3 1 bca78c
19 -3 1 bca78c
20 -3 1 bca78c
21 -3 1 bca78c
22 -3 1 bca78c
23 -3 1 bca78c
24 -3 1 bca78c
25 -3 1 bca78c
26 -3 1 bca78c
27 -3 1 bca78c
28 -3 1 bca78c
29 -3 1 bca78c
30 -3 1 bca78c
31 -3 1 bca78c
16 -2 1 bca78c
17 -2 1 bca78c
18 -2 1 bca78c
19 -2 1 bca78c
20 -2 1 bca78c
21 -2 1 bca78c
22 -2 1 bca78c
23 -2 1 bca78c
24 -2 1 bca78c
25 -2 1 bca78c
26 -2 1 bca78c
27 -2 1 bca78c
28 -2 1 bca78c
29 -2 1 bca78c
30 -2 1 bca78c
31 -2 1 bca78c
16 -1 1 bca78c
17 -1 1 bca78c
18 -1 1 bca78c
19 -1 1 bca78c
20 -1 1 bca78c
21 -1 1 bca78c
22 -1 1 bca78c
23 -1 1 bca78c
24 -1 1 bca78c
25 -1 1 bca78c
26 -1 1 bca78c
27 -1 1 bca78c
28 -1 1 bca78c
29 -1 1 bca78c
30 -1 1 bca78c
31 -1 1 bca78c
16 -13 2 bca78c
17 -13 2 bca78c
18 -13 2 bca78c
19 -13 2 bca78c
20 -13 2 bca78c
21 -13 2 bca78c
22 -13 2 bca78c
23 -13 2 bca78c
24 -13 2 bca78c
25 -13 2 bca78c
26 -13 2 bca78c
27 -13 2 bca78c
28 -13 2 bca78c
29 -13 2 bca78c
30 -13 2 bca78c
31 -13 2 bca78c
16 -12 2 bca78c
17 -12 2 bca78c
18 -12 2 bca78c
19 -12 2 bca78c
20 -12 2 bca78c
21 -12 2 bca78c
22 -12 2 bca78c
23 -12 2 bca78c
24 -12 2 bca78c
25 -12 2 bca78c
26 -12 2 bca78c
27 -12 2 bca78c
28 -12 2 bca78c
29 -12 2 bca78c
30 -12 2 bca78c
31 -12 2 bca78c
16 -11 2 bca78c
17 -11 2 bca78c
18 -11 2 bca78c
19 -11 2 bca78c
20 -11 2 bca78c
21 -11 2 bca78c
22 -11 2 bca78c
23 -11 2 bca78c
24 -11 2 bca78c
25 -11 2 bca78c
26 -11 2 bca78c
27 -11 2 bca78c
28 -11 2 bca78c
29 -11 2 bca78c
30 -11 2 bca78c
31 -11 2 bca78c
16 -10 2 bca78c
17 -10 2 bca78c
18 -10 2 bca78c
19 -10 2 bca78c
20 -10 2 bca78c
21 -10 2 bca78c
22 -10 2 bca78c
23 -10 2 bca78c
24 -10 2 bca78c
25 -10 2 bca78c
26 -10 2 bca78c
27 -10 2 bca78c
28 -10 2 bca78c
29 -10 2 bca78c
30 -10 2 bca78c
31 -10 2 bca78c
16 -9 2 bca78c
17 -9 2 bca78c
18 -9 2 bca78c
19 -9 2 bca78c
20 -9 2 bca78c
21 -9 2 bca78c
22 -9 2 bca78c
23 -9 2 bca78c
24 -9 2 bca78c
25 -9 2 bca78c
26 -9 2 bca78c
27 -9 2 bca78c
28 -9 2 bca78c
29 -9 2 bca78c
30 -9 2 bca78c
31 -9 2 bca78c
16 -8 2 bca78c
17 -8 2 bca78c
18 -8 2 bca78c
19 -8 2 bca78c
20 -8 2 bca78c
21 -8 2 bca78c
22 -8 2 bca78c
23 -8 2 bca78c
24 -8 2 bca78c
25 -8 2 bca78c
26 -8 2 bca78c
27 -8 2 bca78c
28 -8 2 bca78c
29 -8 2 bca78c
30 -8 2 bca78c
31 -8 2 bca78c
16 -7 2 bca78c
17 -7 2 bca78c
18 -7 2 bca78c
19 -7 2 bca78c
20 -7 2 bca78c
21 -7 2 bca78c
22 -7 2 bca78c
23 -7 2 bca78c
24 -7 2 bca78c
25 -7 2 bca78c
26 -7 2 bca78c
27 -7 2 bca78c
28 -7 2 bca78c
29 -7 2 bca78c
30 -7 2 bca78c
31 -7 2 bca78c
16 -6 2 bca78c
17 -6 2 bca78c
18 -6 2 bca78c
19 -6 2 bca78c
20 -6 2 bca78c
21 -6 2 bca78c
22 -6 2 bca78c
23 -6 2 bca78c
24 -6 2 bca78c
25 -6 2 bca78c
26 -6 2 bca78c
27 -6 2 bca78c
28 -6 2 bca78c
29 -6 2 bca78c
30 -6 2 bca78c
31 -6 2 bca78c
16 -5 2 bca78c
17 -5 2 bca78c
18 -5 2 bca78c
19 -5 2 bca78c
20 -5 2 bca78c
21 -5 2 bca78c
22 -5 2 bca78c
23 -5 2 bca78c
24 -5 2 bca78c
25 -5 2 bca78c
26 -5 2 bca78c
27 -5 2 bca78c
28 -5 2 bca78c
29 -5 2 bca78c
30 -5 2 bca78c
31 -5 2 bca78c
16 -4 2 bca78c
17 -4 2 bca78c
18 -4 2 bca78c
19 -4 2 bca78c
20 -4 2 bca78c
21 -4 2 bca78c
22 -4 2 bca78c
23 -4 2 bca78c
24 -4 2 bca78c
25 -4 2 bca78c
26 -4 2 bca78c
27 -4 2 bca78c
28 -4 2 bca78c
29 -4 2 bca78c
30 -4 2 bca78c
31 -4 2 bca78c
16 -3 2 bca78c
17 -3 2 bca78c
18 -3 2 bca78c
19 -3 2 bca78c
20 -3 2 bca78c
21 -3 2 bca78c
22 -3 2 bca78c
23 -3 2 bca78c
24 -3 2 bca78c
25 -3 2 bca78c
26 -3 2 bca78c
27 -3 2 bca78c
28 -3 2 bca78c
29 -3 2 bca78c
30 -3 2 bca78c
31 -3 2 bca78c
16 -2 2 bca78c
17 -2 2 bca78c
18 -2 2 bca78c
19 -2 2 bca78c
20 -2 2 bca78c
21 -2 2 bca78c
22 -2 2 bca78c
23 -2 2 bca78c
24 -2 2 bca78c
25 -2 2 bca78c
26 -2 2 bca78c
27 -2 2 bca78c
28 -2 2 bca78c
29 -2 2 bca78c
30 -2 2 bca78c
31 -2 2 bca78c
16 -1 2 bca78c
17 -1 2 bca78c
18 -1 2 bca78c
19 -1 2 bca78c
20 -1 2 bca78c
21 -1 2 bca78c
22 -1 2 bca78c
23 -1 2 bca78c
24 -1 2 bca78c
25 -1 2 bca78c
26 -1 2 bca78c
27 -1 2 bca78c
28 -1 2 bca78c
29 -1 2 bca78c
30 -1 2 bca78c
31 -1 2 bca78c
16 -13 3 bca78c
17 -13 3 bca78c
18 -13 3 bca78c
19 -13 3 bca78c
20 -13 3 bca78c
21 -13 3 bca78c
22 -13 3 bca78c
23 -13 3 bca78c
24 -13 3 bca78c
25 -13 3 bca78c
26 -13 3 bca78c
27 -13 3 bca78c
28 -13 3 bca78c
29 -13 3 bca78c
30 -13 3 bca78c
31 -13 3 bca78c
16 -12 3 bca78c
17 -12 3 bca78c
18 -12 3 bca78c
19 -12 3 bca78c
20 -12 3 bca78c
21 -12 3 bca78c
22 -12 3 bca78c
23 -12 3 bca78c
24 -12 3 bca78c
25 -12 3 bca78c
26 -12 3 bca78c
27 -12 3 bca78c
28 -12 3 bca78c
29 -12 3 bca78c
30 -12 3 bca78c
31 -12 3 bca78c
16 -11 3 bca78c
17 -11 3 bca78c
18 -11 3 bca78c
19 -11 3 bca78c
20 -11 3 bca78c
21 -11 3 bca78c
22 -11 3 bca78c
23 -11 3 bca78c
24 -11 3 bca78c
25 -11 3 bca78c
26 -11 3 bca78c
27 -11 3 bca78c
28 -11 3 bca78c
29 -11 3 bca78c
30 -11 3 bca78c
31 -11 3 bca78c
16 -10 3 bca78c
17 -10 3 bca78c
18 -10 3 bca78c
19 -10 3 bca78c
20 -10 3 bca78c
21 -10 3 bca78c
22 -10 3 bca78c
23 -10 3 bca78c
24 -10 3 bca78c
25 -10 3 bca78c
26 -10 3 bca78c
27 -10 3 bca78c
28 -10 3 bca78c
29 -10 3 bca78c
30 -10 3 bca78c
31 -10 3 bca78c
16 -9 3 bca78c
17 -9 3 bca78c
18 -9 3 bca78c
19 -9 3 bca78c
20 -9 3 bca78c
21 -9 3 bca78c
22 -9 3 bca78c
23 -9 3 bca78c
24 -9 3 bca78c
25 -9 3 bca78c
26 -9 3 bca78c
27 -9 3 bca78c
28 -9 3 bca78c
29 -9 3 bca78c
30 -9 3 bca78c
31 -9 3 bca78c
16 -8 3 bca78c
17 -8 3 bca78c
18 -8 3 bca78c
19 -8 3 bca78c
20 -8 3 bca78c
21 -8 3 bca78c
22 -8 3 bca78c
23 -8 3 bca78c
24 -8 3 bca78c
25 -8 3 bca78c
26 -8 3 bca78c
27 -8 3 bca78c
28 -8 3 bca78c
29 -8 3 bca78c
30 -8 3 bca78c
31 -8 3 bca78c
16 -7 3 bca78c
17 -7 3 bca78c
18 -7 3 bca78c
19 -7 3 bca78c
20 -7 3 bca78c
21 -7 3 bca78c
22 -7 3 bca78c
23 -7 3 bca78c
24 -7 3 bca78c
25 -7 3 bca78c
26 -7 3 bca78c
27 -7 3 bca78c
28 -7 3 bca78c
29 -7 3 bca78c
30 -7 3 bca78c
31 -7 3 bca78c
16 -6 3 bca78c
17 -6 3 bca78c
18 -6 3 bca78c
19 -6 3 bca78c
20 -6 3 bca78c
21 -6 3 bca78c
22 -6 3 bca78c
23 -6 3 bca78c
24 -6 3 bca78c
25 -6 3 bca78c
26 -6 3 bca78c
27 -6 3 bca78c
28 -6 3 bca78c
29 -6 3 bca78c
30 -6 3 bca78c
31 -6 3 bca78c
16 -5 3 bca78c
17 -5 3 bca78c
18 -5 3 bca78c
19 -5 3 bca78c
20 -5 3 bca78c
21 -5 3 bca78c
22 -5 3 bca78c
23 -5 3 bca78c
24 -5 3 bca78c
25 -5 3 bca78c
26 -5 3 bca78c
27 -5 3 bca78c
28 -5 3 bca78c
29 -5 3 bca78c
30 -5 3 bca78c
31 -5 3 bca78c
16 -4 3 bca78c
17 -4 3 bca78c
18 -4 3 bca78c
19 -4 3 bca78c
20 -4 3 bca78c
21 -4 3 bca78c
22 -4 3 bca78c
23 -4 3 bca78c
24 -4 3 bca78c
25 -4 3 bca78c
26 -4 3 bca78c
27 -4 3 bca78c
28 -4 3 bca78c
29 -4 3 bca78c
30 -4 3 bca78c
31 -4 3 bca78c
16 -3 3 bca78c
17 -3 3 bca78c
18 -3 3 bca78c
19 -3 3 bca78c
20 -3 3 bca78c
21 -3 3 bca78c
22 -3 3 bca78c
23 -3 3 bca78c
24 -3 3 bca78c
25 -3 3 bca78c
26 -3 3 bca78c
27 -3 3 bca78c
28 -3 3 bca78c
29 -3 3 bca78c
30 -3 3 bca78c
31 -3 3 bca78c
16 -2 3 bca78c
17 -2 3 bca78c
18 -2 3 bca78c
19 -2 3 bca78c
20 -2 3 bca78c
21 -2 3 bca78c
22 -2 3 bca78c
23 -2 3 bca78c
24 -2 3 bca78c
25 -2 3 bca78c
26 -2 3 bca78c
27 -2 3 bca78c
28 -2 3 bca78c
29 -2 3 bca78c
30 -2 3 bca78c
31 -2 3 bca78c
16 -1 3 bca78c
17 -1 3 bca78c
18 -1 3 bca78c
19 -1 3 bca78c
20 -1 3 bca78c
21 -1 3 bca78c
22 -1 3 bca78c
23 -1 3 bca78c
24 -1 3 bca78c
25 -1 3 bca78c
26 -1 3 bca78c
27 -1 3 bca78c
28 -1 3 bca78c
29 -1 3 bca78c
30 -1 3 bca78c
31 -1 3 bca78c
16 -13 4 bca78c
17 -13 4 bca78c
18 -13 4 bca78c
19 -13 4 bca78c
20 -13 4 bca78c
21 -13 4 bca78c
22 -13 4 bca78c
23 -13 4 bca78c
24 -13 4 bca78c
25 -13 4 bca78c
26 -13 4 bca78c
27 -13 4 bca78c
28 -13 4 bca78c
29 -13 4 bca78c
30 -13 4 bca78c
31 -13 4 bca78c
16 -12 4 bca78c
17 -12 4 bca78c
18 -12 4 bca78c
19 -12 4 bca78c
20 -12 4 bca78c
21 -12 4 bca78c
22 -12 4 bca78c
23 -12 4 bca78c
24 -12 4 bca78c
25 -12 4 bca78c
26 -12 4 bca78c
27 -12 4 bca78c
28 -12 4 bca78c
29 -12 4 bca78c
30 -12 4 bca78c
31 -12 4 bca78c
16 -11 4 bca78c
17 -11 4 bca78c
18 -11 4 bca78c
19 -11 4 bca78c
20 -11 4 bca78c
21 -11 4 bca78c
22 -11 4 bca78c
23 -11 4 bca78c
24 -11 4 bca78c
25 -11 4 bca78c
26 -11 4 bca78c
27 -11 4 bca78c
28 -11 4 bca78c
29 -11 4 bca78c
30 -11 4 bca78c
31 -11 4 bca78c
16 -10 4 bca78c
17 -10 4 bca78c
18 -10 4 bca78c
19 -10 4 bca78c
20 -10 4 bca78c
21 -10 4 bca78c
22 -10 4 bca78c
23 -10 4 bca78c
24 -10 4 bca78c
25 -10 4 bca78c
26 -10 4 bca78c
27 -10 4 bca78c
28 -10 4 bca78c
29 -10 4 bca78c
30 -10 4 bca78c
31 -10 4 bca78c
16 -9 4 bca78c
17 -9 4 bca78c
18 -9 4 bca78c
19 -9 4 bca78c
20 -9 4 bca78c
21 -9 4 bca78c
22 -9 4 bca78c
23 -9 4 bca78c
24 -9 4 bca78c
25 -9 4 bca78c
26 -9 4 bca78c
27 -9 4 bca78c
28 -9 4 bca78c
29 -9 4 bca78c
30 -9 4 bca78c
31 -9 4 bca78c
16 -8 4 bca78c
17 -8 4 bca78c
18 -8 4 bca78c
19 -8 4 bca78c
20 -8 4 bca78c
21 -8 4 bca78c
22 -8 4 bca78c
23 -8 4 bca78c
24 -8 4 bca78c
25 -8 4 bca78c
26 -8 4 bca78c
27 -8 4 bca78c
28 -8 4 bca78c
29 -8 4 bca78c
30 -8 4 bca78c
31 -8 4 bca78c
16 -7 4 bca78c
17 -7 4 bca78c
18 -7 4 bca78c
19 -7 4 bca78c
20 -7 4 bca78c
21 -7 4 bca78c
22 -7 4 bca78c
23 -7 4 bca78c
24 -7 4 bca78c
25 -7 4 bca78c
26 -7 4 bca78c
27 -7 4 bca78c
28 -7 4 bca78c
29 -7 4 bca78c
30 -7 4 bca78c
31 -7 4 bca78c
16 -6 4 bca78c
17 -6 4 bca78c
18 -6 4 bca78c
19 -6 4 bca78c
20 -6 4 bca78c
21 -6 4 bca78c
22 -6 4 bca78c
23 -6 4 bca78c
24 -6 4 bca78c
25 -6 4 bca78c
26 -6 4 bca78c
27 -6 4 bca78c
28 -6 4 bca78c
29 -6 4 bca78c
30 -6 4 bca78c
31 -6 4 bca78c
16 -5 4 bca78c
17 -5 4 bca78c
18 -5 4 bca78c
19 -5 4 bca78c
20 -5 4 bca78c
21 -5 4 bca78c
22 -5 4 bca78c
23 -5 4 bca78c
24 -5 4 bca78c
25 -5 4 bca78c
26 -5 4 bca78c
27 -5 4 bca78c
28 -5 4 bca78c
29 -5 4 bca78c
30 -5 4 bca78c
31 -5 4 bca78c
16 -4 4 bca78c
17 -4 4 bca78c
18 -4 4 bca78c
19 -4 4 bca78c
20 -4 4 bca78c
21 -4 4 bca78c
22 -4 4 bca78c
23 -4 4 bca78c
24 -4 4 bca78c
25 -4 4 bca78c
26 -4 4 bca78c
27 -4 4 bca78c
28 -4 4 bca78c
29 -4 4 bca78c
30 -4 4 bca78c
31 -4 4 bca78c
16 -3 4 bca78c
17 -3 4 bca78c
18 -3 4 bca78c
19 -3 4 bca78c
20 -3 4 bca78c
21 -3 4 bca78c
22 -3 4 bca78c
23 -3 4 bca78c
24 -3 4 bca78c
25 -3 4 bca78c
26 -3 4 bca78c
27 -3 4 bca78c
28 -3 4 bca78c
29 -3 4 bca78c
30 -3 4 bca78c
31 -3 4 bca78c
16 -2 4 bca78c
17 -2 4 bca78c
18 -2 4 bca78c
19 -2 4 bca78c
20 -2 4 bca78c
21 -2 4 bca78c
22 -2 4 bca78c
23 -2 4 bca78c
24 -2 4 bca78c
25 -2 4 bca78c
26 -2 4 bca78c
27 -2 4 bca78c
28 -2 4 bca78c
29 -2 4 bca78c
30 -2 4 bca78c
31 -2 4 bca78c
16 -1 4 bca78c
17 -1 4 bca78c
18 -1 4 bca78c
19 -1 4 bca78c
20 -1 4 bca78c
21 -1 4 bca78c
22 -1 4 bca78c
23 -1 4 bca78c
24 -1 4 bca78c
25 -1 4 bca78c
26 -1 4 bca78c
27 -1 4 bca78c
28 -1 4 bca78c
29 -1 4 bca78c
30 -1 4 bca78c
31 -1 4 bca78c
16 -13 5 bca78c
17 -13 5 bca78c
18 -13 5 bca78c
19 -13 5 bca78c
20 -13 5 bca78c
21 -13 5 bca78c
22 -13 5 bca78c
23 -13 5 bca78c
24 -13 5 bca78c
25 -13 5 bca78c
26 -13 5 bca78c
27 -13 5 bca78c
28 -13 5 bca78c
29 -13 5 bca78c
30 -13 5 bca78c
31 -13 5 bca78c
16 -12 5 bca78c
17 -12 5 bca78c
18 -12 5 bca78c
19 -12 5 bca78c
20 -12 5 bca78c
21 -12 5 bca78c
22 -12 5 bca78c
23 -12 5 bca78c
24 -12 5 bca78c
25 -12 5 bca78c
26 -12 5 bca78c
27 -12 5 bca78c
28 -12 5 bca78c
29 -12 5 bca78c
30 -12 5 bca78c
31 -12 5 bca78c
16 -11 5 bca78c
17 -11 5 bca78c
18 -11 5 bca78c
19 -11 5 bca78c
20 -11 5 bca78c
21 -11 5 bca78c
22 -11 5 bca78c
23 -11 5 bca78c
24 -11 5 bca78c
25 -11 5 bca78c
26 -11 5 bca78c
27 -11 5 bca78c
28 -11 5 bca78c
29 -11 5 bca78c
30 -11 5 bca78c
31 -11 5 bca78c
16 -10 5 bca78c
17 -10 5 bca78c
18 -10 5 bca78c
19 -10 5 bca78c
20 -10 5 bca78c
21 -10 5 bca78c
22 -10 5 bca78c
23 -10 5 bca78c
24 -10 5 bca78c
25 -10 5 bca78c
26 -10 5 bca78c
27 -10 5 bca78c
28 -10 5 bca78c
29 -10 5 bca78c
30 -10 5 bca78c
31 -10 5 bca78c
16 -9 5 bca78c
17 -9 5 bca78c
18 -9 5 bca78c
19 -9 5 bca78c
20 -9 5 bca78c
21 -9 5 bca78c
22 -9 5 bca78c
23 -9 5 bca78c
24 -9 5 bca78c
25 -9 5 bca78c
26 -9 5 bca78c
27 -9 5 bca78c
28 -9 5 bca78c
29 -9 5 bca78c
30 -9 5 bca78c
31 -9 5 bca78c
16 -8 5 bca78c
17 -8 5 bca78c
18 -8 5 bca78c
19 -8 5 bca78c
20 -8 5 bca78c
21 -8 5 bca78c
22 -8 5 bca78c
23 -8 5 bca78c
24 -8 5 bca78c
25 -8 5 bca78c
26 -8 5 bca78c
27 -8 5 bca78c
28 -8 5 bca78c
29 -8 5 bca78c
30 -8 5 bca78c
31 -8 5 bca78c
16 -7 5 bca78c
17 -7 5 bca78c
18 -7 5 bca78c
19 -7 5 bca78c
20 -7 5 bca78c
21 -7 5 bca78c
22 -7 5 bca78c
23 -7 5 bca78c
24 -7 5 bca78c
25 -7 5 bca78c
26 -7 5 bca78c
27 -7 5 bca78c
28 -7 5 bca78c
29 -7 5 bca78c
30 -7 5 bca78c
31 -7 5 bca78c
16 -6 5 bca78c
17 -6 5 bca78c
18 -6 5 bca78c
19 -6 5 bca78c
20 -6 5 bca78c
21 -6 5 bca78c
22 -6 5 bca78c
23 -6 5 bca78c
24 -6 5 bca78c
25 -6 5 bca78c
26 -6 5 bca78c
27 -6 5 bca78c
28 -6 5 bca78c
29 -6 5 bca78c
30 -6 5 bca78c
31 -6 5 bca78c
16 -5 5 bca78c
17 -5 5 bca78c
18 -5 5 bca78c
19 -5 5 bca78c
20 -5 5 bca78c
21 -5 5 bca78c
22 -5 5 bca78c
23 -5 5 bca78c
24 -5 5 bca78c
25 -5 5 bca78c
26 -5 5 bca78c
27 -5 5 bca78c
28 -5 5 bca78c
29 -5 5 bca78c
30 -5 5 bca78c
31 -5 5 bca78c
16 -4 5 bca78c
17 -4 5 bca78c
18 -4 5 bca78c
19 -4 5 bca78c
20 -4 5 bca78c
21 -4 5 bca78c
22 -4 5 bca78c
23 -4 5 bca78c
24 -4 5 bca78c
25 -4 5 bca78c
26 -4 5 bca78c
27 -4 5 bca78c
28 -4 5 bca78c
29 -4 5 bca78c
30 -4 5 bca78c
31 -4 5 bca78c
16 -3 5 bca78c
17 -3 5 bca78c
18 -3 5 bca78c
19 -3 5 bca78c
20 -3 5 bca78c
21 -3 5 bca78c
22 -3 5 bca78c
23 -3 5 bca78c
24 -3 5 bca78c
25 -3 5 bca78c
