# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
68 -2 9 8c8c8c
69 -2 9 8c8c8c
70 -2 9 8c8c8c
71 -2 9 8c8c8c
72 -2 9 8c8c8c
73 -2 9 8c8c8c
74 -2 9 8c8c8c
75 -2 9 8c8c8c
76 -2 9 8c8c8c
77 -2 9 8c8c8c
78 -2 9 8c8c8c
79 -2 9 8c8c8c
64 -1 9 8c8c8c
65 -1 9 8c8c8c
66 -1 9 8c8c8c
67 -1 9 8c8c8c
68 -1 9 8c8c8c
69 -1 9 8c8c8c
70 -1 9 8c8c8c
71 -1 9 8c8c8c
72 -1 9 8c8c8c
73 -1 9 8c8c8c
74 -1 9 8c8c8c
75 -1 9 8c8c8c
76 -1 9 8c8c8c
77 -1 9 8c8c8c
78 -1 9 8c8c8c
79 -1 9 8c8c8c
64 -16 10 8c8c8c
65 -16 10 8c8c8c
66 -16 10 8c8c8c
67 -16 10 8c8c8c
68 -16 10 8c8c8c
69 -16 10 8c8c8c
70 -16 10 8c8c8c
71 -16 10 8c8c8c
72 -16 10 8c8c8c
73 -16 10 8c8c8c
74 -16 10 8c8c8c
75 -16 10 8c8c8c
76 -16 10 8c8c8c
77 -16 10 8c8c8c
78 -16 10 8c8c8c
79 -16 10 8c8c8c
64 -15 10 8c8c8c
65 -15 10 8c8c8c
66 -15 10 8c8c8c
67 -15 10 8c8c8c
68 -15 10 8c8c8c
69 -15 10 8c8c8c
70 -15 10 8c8c8c
71 -15 10 8c8c8c
72 -15 10 8c8c8c
73 -15 10 8c8c8c
74 -15 10 8c8c8c
75 -15 10 8c8c8c
76 -15 10 8c8c8c
77 -15 10 8c8c8c
78 -15 10 8c8c8c
79 -15 10 8c8c8c
64 -14 10 8c8c8c
65 -14 10 8c8c8c
66 -14 10 8c8c8c
67 -14 10 8c8c8c
68 -14 10 8c8c8c
69 -14 10 8c8c8c
70 -14 10 8c8c8c
71 -14 10 8c8c8c
72 -14 10 8c8c8c
73 -14 10 8c8c8c
74 -14 10 8c8c8c
75 -14 10 8c8c8c
76 -14 10 8c8c8c
77 -14 10 8c8c8c
78 -14 10 8c8c8c
79 -14 10 8c8c8c
64 -13 10 8c8c8c
65 -13 10 8c8c8c
66 -13 10 8c8c8c
67 -13 10 8c8c8c
68 -13 10 8c8c8c
69 -13 10 8c8c8c
70 -13 10 8c8c8c
71 -13 10 8c8c8c
72 -13 10 8c8c8c
73 -13 10 8c8c8c
74 -13 10 8c8c8c
75 -13 10 8c8c8c
76 -13 10 8c8c8c
77 -13 10 8c8c8c
78 -13 10 8c8c8c
79 -13 10 8c8c8c
64 -12 10 8c8c8c
65 -12 10 8c8c8c
66 -12 10 8c8c8c
67 -12 10 8c8c8c
68 -12 10 8c8c8c
69 -12 10 8c8c8c
70 -12 10 8c8c8c
71 -12 10 8c8c8c
72 -12 10 8c8c8c
73 -12 10 8c8c8c
74 -12 10 8c8c8c
75 -12 10 8c8c8c
76 -12 10 8c8c8c
77 -12 10 8c8c8c
78 -12 10 8c8c8c
79 -12 10 8c8c8c
64 -11 10 8c8c8c
65 -11 10 8c8c8c
66 -11 10 8c8c8c
67 -11 10 8c8c8c
68 -11 10 8c8c8c
69 -11 10 8c8c8c
70 -11 10 8c8c8c
71 -11 10 8c8c8c
72 -11 10 8c8c8c
73 -11 10 8c8c8c
74 -11 10 8c8c8c
75 -11 10 8c8c8c
76 -11 10 8c8c8c
77 -11 10 8c8c8c
78 -11 10 8c8c8c
79 -11 10 8c8c8c
64 -10 10 8c8c8c
65 -10 10 8c8c8c
66 -10 10 8c8c8c
67 -10 10 8c8c8c
68 -10 10 8c8c8c
69 -10 10 8c8c8c
70 -10 10 8c8c8c
71 -10 10 8c8c8c
72 -10 10 8c8c8c
73 -10 10 8c8c8c
74 -10 10 8c8c8c
75 -10 10 8c8c8c
76 -10 10 8c8c8c
77 -10 10 8c8c8c
78 -10 10 8c8c8c
79 -10 10 8c8c8c
64 -9 10 8c8c8c
65 -9 10 8c8c8c
66 -9 10 8c8c8c
67 -9 10 8c8c8c
68 -9 10 8c8c8c
69 -9 10 8c8c8c
70 -9 10 8c8c8c
71 -9 10 8c8c8c
72 -9 10 8c8c8c
73 -9 10 8c8c8c
74 -9 10 8c8c8c
75 -9 10 8c8c8c
76 -9 10 8c8c8c
77 -9 10 8c8c8c
78 -9 10 8c8c8c
79 -9 10 8c8c8c
64 -8 10 8c8c8c
65 -8 10 8c8c8c
66 -8 10 8c8c8c
67 -8 10 8c8c8c
68 -8 10 8c8c8c
69 -8 10 8c8c8c
70 -8 10 8c8c8c
71 -8 10 8c8c8c
72 -8 10 8c8c8c
73 -8 10 8c8c8c
74 -8 10 8c8c8c
75 -8 10 8c8c8c
76 -8 10 8c8c8c
77 -8 10 8c8c8c
78 -8 10 8c8c8c
79 -8 10 8c8c8c
64 -7 10 8c8c8c
65 -7 10 8c8c8c
66 -7 10 8c8c8c
67 -7 10 8c8c8c
68 -7 10 8c8c8c
69 -7 10 8c8c8c
70 -7 10 8c8c8c
71 -7 10 8c8c8c
72 -7 10 8c8c8c
73 -7 10 8c8c8c
74 -7 10 8c8c8c
75 -7 10 8c8c8c
76 -7 10 8c8c8c
77 -7 10 8c8c8c
78 -7 10 8c8c8c
79 -7 10 8c8c8c
64 -6 10 8c8c8c
65 -6 10 8c8c8c
66 -6 10 8c8c8c
67 -6 10 8c8c8c
68 -6 10 8c8c8c
69 -6 10 8c8c8c
70 -6 10 8c8c8c
71 -6 10 8c8c8c
72 -6 10 8c8c8c
73 -6 10 8c8c8c
74 -6 10 8c8c8c
75 -6 10 8c8c8c
76 -6 10 8c8c8c
77 -6 10 8c8c8c
78 -6 10 8c8c8c
79 -6 10 8c8c8c
64 -5 10 8c8c8c
65 -5 10 8c8c8c
66 -5 10 8c8c8c
67 -5 10 8c8c8c
68 -5 10 8c8c8c
69 -5 10 8c8c8c
70 -5 10 8c8c8c
71 -5 10 8c8c8c
72 -5 10 8c8c8c
73 -5 10 8c8c8c
74 -5 10 8c8c8c
75 -5 10 8c8c8c
76 -5 10 8c8c8c
77 -5 10 8c8c8c
78 -5 10 8c8c8c
79 -5 10 8c8c8c
64 -4 10 8c8c8c
65 -4 10 8c8c8c
66 -4 10 8c8c8c
67 -4 10 8c8c8c
68 -4 10 8c8c8c
69 -4 10 8c8c8c
70 -4 10 8c8c8c
71 -4 10 8c8c8c
72 -4 10 8c8c8c
73 -4 10 8c8c8c
74 -4 10 8c8c8c
75 -4 10 8c8c8c
76 -4 10 8c8c8c
77 -4 10 8c8c8c
78 -4 10 8c8c8c
79 -4 10 8c8c8c
64 -3 10 8c8c8c
65 -3 10 8c8c8c
66 -3 10 8c8c8c
67 -3 10 8c8c8c
68 -3 10 8c8c8c
69 -3 10 8c8c8c
70 -3 10 8c8c8c
71 -3 10 8c8c8c
72 -3 10 8c8c8c
73 -3 10 8c8c8c
74 -3 10 8c8c8c
75 -3 10 8c8c8c
76 -3 10 8c8c8c
77 -3 10 8c8c8c
78 -3 10 8c8c8c
79 -3 10 8c8c8c
64 -2 10 8c8c8c
65 -2 10 8c8c8c
66 -2 10 8c8c8c
67 -2 10 8c8c8c
68 -2 10 8c8c8c
69 -2 10 8c8c8c
70 -2 10 8c8c8c
71 -2 10 8c8c8c
72 -2 10 8c8c8c
73 -2 10 8c8c8c
74 -2 10 8c8c8c
75 -2 10 8c8c8c
76 -2 10 8c8c8c
77 -2 10 8c8c8c
78 -2 10 8c8c8c
79 -2 10 8c8c8c
64 -1 10 8c8c8c
65 -1 10 8c8c8c
66 -1 10 8c8c8c
67 -1 10 8c8c8c
68 -1 10 8c8c8c
69 -1 10 8c8c8c
70 -1 10 8c8c8c
71 -1 10 8c8c8c
72 -1 10 8c8c8c
73 -1 10 8c8c8c
74 -1 10 8c8c8c
75 -1 10 8c8c8c
76 -1 10 8c8c8c
77 -1 10 8c8c8c
78 -1 10 8c8c8c
79 -1 10 8c8c8c
64 -16 11 8c8c8c
65 -16 11 8c8c8c
66 -16 11 8c8c8c
67 -16 11 8c8c8c
68 -16 11 8c8c8c
69 -16 11 8c8c8c
70 -16 11 8c8c8c
71 -16 11 8c8c8c
72 -16 11 8c8c8c
73 -16 11 8c8c8c
74 -16 11 8c8c8c
75 -16 11 8c8c8c
76 -16 11 8c8c8c
77 -16 11 8c8c8c
78 -16 11 8c8c8c
79 -16 11 8c8c8c
64 -15 11 8c8c8c
65 -15 11 8c8c8c
66 -15 11 8c8c8c
67 -15 11 8c8c8c
68 -15 11 8c8c8c
69 -15 11 8c8c8c
70 -15 11 8c8c8c
71 -15 11 8c8c8c
72 -15 11 8c8c8c
73 -15 11 8c8c8c
74 -15 11 8c8c8c
75 -15 11 8c8c8c
76 -15 11 8c8c8c
77 -15 11 8c8c8c
78 -15 11 8c8c8c
79 -15 11 8c8c8c
64 -14 11 8c8c8c
65 -14 11 8c8c8c
66 -14 11 8c8c8c
67 -14 11 8c8c8c
68 -14 11 8c8c8c
69 -14 11 8c8c8c
70 -14 11 8c8c8c
71 -14 11 8c8c8c
72 -14 11 8c8c8c
73 -14 11 8c8c8c
74 -14 11 8c8c8c
75 -14 11 8c8c8c
76 -14 11 8c8c8c
77 -14 11 8c8c8c
78 -14 11 8c8c8c
79 -14 11 8c8c8c
64 -13 11 8c8c8c
65 -13 11 8c8c8c
66 -13 11 8c8c8c
67 -13 11 8c8c8c
68 -13 11 8c8c8c
69 -13 11 8c8c8c
70 -13 11 8c8c8c
71 -13 11 8c8c8c
72 -13 11 8c8c8c
73 -13 11 8c8c8c
74 -13 11 8c8c8c
75 -13 11 8c8c8c
76 -13 11 8c8c8c
77 -13 11 8c8c8c
78 -13 11 8c8c8c
79 -13 11 8c8c8c
64 -12 11 8c8c8c
65 -12 11 8c8c8c
66 -12 11 8c8c8c
67 -12 11 8c8c8c
68 -12 11 8c8c8c
69 -12 11 8c8c8c
70 -12 11 8c8c8c
71 -12 11 8c8c8c
72 -12 11 8c8c8c
73 -12 11 8c8c8c
74 -12 11 8c8c8c
75 -12 11 8c8c8c
76 -12 11 8c8c8c
77 -12 11 8c8c8c
78 -12 11 8c8c8c
79 -12 11 8c8c8c
64 -11 11 8c8c8c
65 -11 11 8c8c8c
66 -11 11 8c8c8c
67 -11 11 8c8c8c
68 -11 11 8c8c8c
69 -11 11 8c8c8c
70 -11 11 8c8c8c
71 -11 11 8c8c8c
72 -11 11 8c8c8c
73 -11 11 8c8c8c
74 -11 11 8c8c8c
75 -11 11 8c8c8c
76 -11 11 8c8c8c
77 -11 11 8c8c8c
78 -11 11 8c8c8c
79 -11 11 8c8c8c
64 -10 11 8c8c8c
65 -10 11 8c8c8c
66 -10 11 8c8c8c
67 -10 11 8c8c8c
68 -10 11 8c8c8c
69 -10 11 8c8c8c
70 -10 11 8c8c8c
71 -10 11 8c8c8c
72 -10 11 8c8c8c
73 -10 11 8c8c8c
74 -10 11 8c8c8c
75 -10 11 8c8c8c
76 -10 11 8c8c8c
77 -10 11 8c8c8c
78 -10 11 8c8c8c
79 -10 11 8c8c8c
64 -9 11 8c8c8c
65 -9 11 8c8c8c
66 -9 11 8c8c8c
67 -9 11 8c8c8c
68 -9 11 8c8c8c
69 -9 11 8c8c8c
70 -9 11 8c8c8c
71 -9 11 8c8c8c
72 -9 11 8c8c8c
73 -9 11 8c8c8c
74 -9 11 8c8c8c
75 -9 11 8c8c8c
76 -9 11 8c8c8c
77 -9 11 8c8c8c
78 -9 11 8c8c8c
79 -9 11 8c8c8c
64 -8 11 8c8c8c
65 -8 11 8c8c8c
66 -8 11 8c8c8c
67 -8 11 8c8c8c
68 -8 11 8c8c8c
69 -8 11 8c8c8c
70 -8 11 8c8c8c
71 -8 11 8c8c8c
72 -8 11 8c8c8c
73 -8 11 8c8c8c
74 -8 11 8c8c8c
75 -8 11 8c8c8c
76 -8 11 8c8c8c
77 -8 11 8c8c8c
78 -8 11 8c8c8c
79 -8 11 8c8c8c
64 -7 11 8c8c8c
65 -7 11 8c8c8c
66 -7 11 8c8c8c
67 -7 11 8c8c8c
68 -7 11 8c8c8c
69 -7 11 8c8c8c
70 -7 11 8c8c8c
71 -7 11 8c8c8c
72 -7 11 8c8c8c
73 -7 11 8c8c8c
74 -7 11 8c8c8c
75 -7 11 8c8c8c
76 -7 11 8c8c8c
77 -7 11 8c8c8c
78 -7 11 8c8c8c
79 -7 11 8c8c8c
64 -6 11 8c8c8c
65 -6 11 8c8c8c
66 -6 11 8c8c8c
67 -6 11 8c8c8c
68 -6 11 8c8c8c
69 -6 11 8c8c8c
70 -6 11 8c8c8c
71 -6 11 8c8c8c
72 -6 11 8c8c8c
73 -6 11 8c8c8c
74 -6 11 8c8c8c
75 -6 11 8c8c8c
76 -6 11 8c8c8c
77 -6 11 8c8c8c
78 -6 11 8c8c8c
79 -6 11 8c8c8c
64 -5 11 8c8c8c
65 -5 11 8c8c8c
66 -5 11 8c8c8c
67 -5 11 8c8c8c
68 -5 11 8c8c8c
69 -5 11 8c8c8c
70 -5 11 8c8c8c
71 -5 11 8c8c8c
72 -5 11 8c8c8c
73 -5 11 8c8c8c
74 -5 11 8c8c8c
75 -5 11 8c8c8c
76 -5 11 8c8c8c
77 -5 11 8c8c8c
78 -5 11 8c8c8c
79 -5 11 8c8c8c
64 -4 11 8c8c8c
65 -4 11 8c8c8c
66 -4 11 8c8c8c
67 -4 11 8c8c8c
68 -4 11 8c8c8c
69 -4 11 8c8c8c
70 -4 11 8c8c8c
71 -4 11 8c8c8c
72 -4 11 8c8c8c
73 -4 11 8c8c8c
74 -4 11 8c8c8c
75 -4 11 8c8c8c
76 -4 11 8c8c8c
77 -4 11 8c8c8c
78 -4 11 8c8c8c
79 -4 11 8c8c8c
64 -3 11 8c8c8c
65 -3 11 8c8c8c
66 -3 11 8c8c8c
67 -3 11 8c8c8c
68 -3 11 8c8c8c
69 -3 11 8c8c8c
70 -3 11 8c8c8c
71 -3 11 8c8c8c
72 -3 11 8c8c8c
73 -3 11 8c8c8c
74 -3 11 8c8c8c
75 -3 11 8c8c8c
76 -3 11 8c8c8c
77 -3 11 8c8c8c
78 -3 11 8c8c8c
79 -3 11 8c8c8c
64 -2 11 8c8c8c
65 -2 11 8c8c8c
66 -2 11 8c8c8c
67 -2 11 8c8c8c
68 -2 11 8c8c8c
69 -2 11 8c8c8c
70 -2 11 8c8c8c
71 -2 11 8c8c8c
72 -2 11 8c8c8c
73 -2 11 8c8c8c
74 -2 11 8c8c8c
75 -2 11 8c8c8c
76 -2 11 8c8c8c
77 -2 11 8c8c8c
78 -2 11 8c8c8c
79 -2 11 8c8c8c
64 -1 11 8c8c8c
65 -1 11 8c8c8c
66 -1 11 8c8c8c
67 -1 11 8c8c8c
68 -1 11 8c8c8c
69 -1 11 8c8c8c
70 -1 11 8c8c8c
71 -1 11 8c8c8c
72 -1 11 8c8c8c
73 -1 11 8c8c8c
74 -1 11 8c8c8c
75 -1 11 8c8c8c
76 -1 11 8c8c8c
77 -1 11 8c8c8c
78 -1 11 8c8c8c
79 -1 11 8c8c8c
64 -16 12 8c8c8c
65 -16 12 8c8c8c
66 -16 12 8c8c8c
67 -16 12 8c8c8c
68 -16 12 8c8c8c
69 -16 12 8c8c8c
70 -16 12 8c8c8c
71 -16 12 8c8c8c
72 -16 12 8c8c8c
73 -16 12 8c8c8c
74 -16 12 8c8c8c
75 -16 12 8c8c8c
76 -16 12 8c8c8c
77 -16 12 8c8c8c
78 -16 12 8c8c8c
79 -16 12 8c8c8c
64 -15 12 8c8c8c
65 -15 12 8c8c8c
66 -15 12 8c8c8c
67 -15 12 8c8c8c
68 -15 12 8c8c8c
69 -15 12 8c8c8c
70 -15 12 8c8c8c
71 -15 12 8c8c8c
72 -15 12 8c8c8c
73 -15 12 8c8c8c
74 -15 12 8c8c8c
75 -15 12 8c8c8c
76 -15 12 8c8c8c
77 -15 12 8c8c8c
78 -15 12 8c8c8c
79 -15 12 8c8c8c
64 -14 12 8c8c8c
65 -14 12 8c8c8c
66 -14 12 8c8c8c
67 -14 12 8c8c8c
68 -14 12 8c8c8c
69 -14 12 8c8c8c
70 -14 12 8c8c8c
71 -14 12 8c8c8c
72 -14 12 8c8c8c
73 -14 12 8c8c8c
74 -14 12 8c8c8c
75 -14 12 8c8c8c
76 -14 12 8c8c8c
77 -14 12 8c8c8c
78 -14 12 8c8c8c
79 -14 12 8c8c8c
64 -13 12 8c8c8c
65 -13 12 8c8c8c
66 -13 12 8c8c8c
67 -13 12 8c8c8c
68 -13 12 8c8c8c
69 -13 12 8c8c8c
70 -13 12 8c8c8c
71 -13 12 8c8c8c
72 -13 12 8c8c8c
73 -13 12 8c8c8c
74 -13 12 8c8c8c
75 -13 12 8c8c8c
76 -13 12 8c8c8c
77 -13 12 8c8c8c
78 -13 12 8c8c8c
79 -13 12 8c8c8c
64 -12 12 8c8c8c
65 -12 12 8c8c8c
66 -12 12 8c8c8c
67 -12 12 8c8c8c
68 -12 12 8c8c8c
69 -12 12 8c8c8c
70 -12 12 8c8c8c
71 -12 12 8c8c8c
72 -12 12 8c8c8c
73 -12 12 8c8c8c
74 -12 12 8c8c8c
75 -12 12 8c8c8c
76 -12 12 8c8c8c
77 -12 12 8c8c8c
78 -12 12 8c8c8c
79 -12 12 8c8c8c
64 -11 12 8c8c8c
65 -11 12 8c8c8c
66 -11 12 8c8c8c
67 -11 12 8c8c8c
68 -11 12 8c8c8c
69 -11 12 8c8c8c
70 -11 12 8c8c8c
71 -11 12 8c8c8c
72 -11 12 8c8c8c
73 -11 12 8c8c8c
74 -11 12 8c8c8c
75 -11 12 8c8c8c
76 -11 12 8c8c8c
77 -11 12 8c8c8c
78 -11 12 8c8c8c
79 -11 12 8c8c8c
64 -10 12 8c8c8c
65 -10 12 8c8c8c
66 -10 12 8c8c8c
67 -10 12 8c8c8c
68 -10 12 8c8c8c
69 -10 12 8c8c8c
70 -10 12 8c8c8c
71 -10 12 8c8c8c
72 -10 12 8c8c8c
73 -10 12 8c8c8c
74 -10 12 8c8c8c
75 -10 12 8c8c8c
76 -10 12 8c8c8c
77 -10 12 8c8c8c
78 -10 12 8c8c8c
79 -10 12 8c8c8c
64 -9 12 8c8c8c
65 -9 12 8c8c8c
66 -9 12 8c8c8c
67 -9 12 8c8c8c
68 -9 12 8c8c8c
69 -9 12 8c8c8c
70 -9 12 8c8c8c
71 -9 12 8c8c8c
72 -9 12 8c8c8c
73 -9 12 8c8c8c
74 -9 12 8c8c8c
75 -9 12 8c8c8c
76 -9 12 8c8c8c
77 -9 12 8c8c8c
78 -9 12 8c8c8c
79 -9 12 8c8c8c
64 -8 12 8c8c8c
65 -8 12 8c8c8c
66 -8 12 8c8c8c
67 -8 12 8c8c8c
68 -8 12 8c8c8c
69 -8 12 8c8c8c
70 -8 12 8c8c8c
71 -8 12 8c8c8c
72 -8 12 8c8c8c
73 -8 12 8c8c8c
74 -8 12 8c8c8c
75 -8 12 8c8c8c
76 -8 12 8c8c8c
77 -8 12 8c8c8c
78 -8 12 8c8c8c
79 -8 12 8c8c8c
64 -7 12 8c8c8c
65 -7 12 8c8c8c
66 -7 12 8c8c8c
67 -7 12 8c8c8c
68 -7 12 8c8c8c
69 -7 12 8c8c8c
70 -7 12 8c8c8c
71 -7 12 8c8c8c
72 -7 12 8c8c8c
73 -7 12 8c8c8c
74 -7 12 8c8c8c
75 -7 12 8c8c8c
76 -7 12 8c8c8c
77 -7 12 8c8c8c
78 -7 12 8c8c8c
79 -7 12 8c8c8c
64 -6 12 8c8c8c
65 -6 12 8c8c8c
66 -6 12 8c8c8c
67 -6 12 8c8c8c
68 -6 12 8c8c8c
69 -6 12 8c8c8c
70 -6 12 8c8c8c
71 -6 12 8c8c8c
72 -6 12 8c8c8c
73 -6 12 8c8c8c
74 -6 12 8c8c8c
75 -6 12 8c8c8c
76 -6 12 8c8c8c
77 -6 12 8c8c8c
78 -6 12 8c8c8c
79 -6 12 8c8c8c
64 -5 12 8c8c8c
65 -5 12 8c8c8c
66 -5 12 8c8c8c
67 -5 12 8c8c8c
68 -5 12 8c8c8c
69 -5 12 8c8c8c
70 -5 12 8c8c8c
71 -5 12 8c8c8c
72 -5 12 8c8c8c
73 -5 12 8c8c8c
74 -5 12 8c8c8c
75 -5 12 8c8c8c
76 -5 12 8c8c8c
77 -5 12 8c8c8c
78 -5 12 8c8c8c
79 -5 12 8c8c8c
64 -4 12 8c8c8c
65 -4 12 8c8c8c
66 -4 12 8c8c8c
67 -4 12 8c8c8c
68 -4 12 8c8c8c
69 -4 12 8c8c8c
70 -4 12 8c8c8c
71 -4 12 8c8c8c
72 -4 12 8c8c8c
73 -4 12 8c8c8c
74 -4 12 8c8c8c
75 -4 12 8c8c8c
76 -4 12 8c8c8c
77 -4 12 8c8c8c
78 -4 12 8c8c8c
79 -4 12 8c8c8c
64 -3 12 8c8c8c
65 -3 12 8c8c8c
66 -3 12 8c8c8c
67 -3 12 8c8c8c
68 -3 12 8c8c8c
69 -3 12 8c8c8c
70 -3 12 8c8c8c
71 -3 12 8c8c8c
72 -3 12 8c8c8c
73 -3 12 8c8c8c
74 -3 12 8c8c8c
75 -3 12 8c8c8c
76 -3 12 8c8c8c
77 -3 12 8c8c8c
78 -3 12 8c8c8c
79 -3 12 8c8c8c
64 -2 12 8c8c8c
65 -2 12 8c8c8c
66 -2 12 8c8c8c
67 -2 12 8c8c8c
68 -2 12 8c8c8c
69 -2 12 8c8c8c
70 -2 12 8c8c8c
71 -2 12 8c8c8c
72 -2 12 8c8c8c
73 -2 12 8c8c8c
74 -2 12 8c8c8c
75 -2 12 8c8c8c
76 -2 12 8c8c8c
77 -2 12 8c8c8c
78 -2 12 8c8c8c
79 -2 12 8c8c8c
64 -1 12 8c8c8c
65 -1 12 8c8c8c
66 -1 12 8c8c8c
67 -1 12 8c8c8c
68 -1 12 8c8c8c
69 -1 12 8c8c8c
70 -1 12 8c8c8c
71 -1 12 8c8c8c
72 -1 12 8c8c8c
73 -1 12 8c8c8c
74 -1 12 8c8c8c
75 -1 12 8c8c8c
76 -1 12 8c8c8c
77 -1 12 8c8c8c
78 -1 12 8c8c8c
79 -1 12 8c8c8c
64 -16 13 8c8c8c
65 -16 13 8c8c8c
66 -16 13 8c8c8c
67 -16 13 8c8c8c
68 -16 13 8c8c8c
69 -16 13 8c8c8c
70 -16 13 8c8c8c
71 -16 13 8c8c8c
72 -16 13 8c8c8c
73 -16 13 8c8c8c
74 -16 13 8c8c8c
75 -16 13 8c8c8c
76 -16 13 8c8c8c
77 -16 13 8c8c8c
78 -16 13 8c8c8c
79 -16 13 8c8c8c
64 -15 13 8c8c8c
65 -15 13 8c8c8c
66 -15 13 8c8c8c
67 -15 13 8c8c8c
68 -15 13 8c8c8c
69 -15 13 8c8c8c
70 -15 13 8c8c8c
71 -15 13 8c8c8c
72 -15 13 8c8c8c
73 -15 13 8c8c8c
74 -15 13 8c8c8c
75 -15 13 8c8c8c
76 -15 13 8c8c8c
77 -15 13 8c8c8c
78 -15 13 8c8c8c
79 -15 13 8c8c8c
64 -14 13 8c8c8c
65 -14 13 8c8c8c
66 -14 13 8c8c8c
67 -14 13 8c8c8c
68 -14 13 8c8c8c
69 -14 13 8c8c8c
70 -14 13 8c8c8c
71 -14 13 8c8c8c
72 -14 13 8c8c8c
73 -14 13 8c8c8c
74 -14 13 8c8c8c
75 -14 13 8c8c8c
76 -14 13 8c8c8c
77 -14 13 8c8c8c
78 -14 13 8c8c8c
79 -14 13 8c8c8c
64 -13 13 8c8c8c
65 -13 13 8c8c8c
66 -13 13 8c8c8c
67 -13 13 8c8c8c
68 -13 13 8c8c8c
69 -13 13 8c8c8c
70 -13 13 8c8c8c
71 -13 13 8c8c8c
72 -13 13 8c8c8c
73 -13 13 8c8c8c
74 -13 13 8c8c8c
75 -13 13 8c8c8c
76 -13 13 8c8c8c
77 -13 13 8c8c8c
78 -13 13 8c8c8c
79 -13 13 8c8c8c
64 -12 13 8c8c8c
65 -12 13 8c8c8c
66 -12 13 8c8c8c
67 -12 13 8c8c8c
68 -12 13 8c8c8c
69 -12 13 8c8c8c
70 -12 13 8c8c8c
71 -12 13 8c8c8c
72 -12 13 8c8c8c
73 -12 13 8c8c8c
74 -12 13 8c8c8c
75 -12 13 8c8c8c
76 -12 13 8c8c8c
77 -12 13 8c8c8c
78 -12 13 8c8c8c
79 -12 13 8c8c8c
64 -11 13 8c8c8c
65 -11 13 8c8c8c
66 -11 13 8c8c8c
67 -11 13 8c8c8c
68 -11 13 8c8c8c
69 -11 13 8c8c8c
70 -11 13 8c8c8c
71 -11 13 8c8c8c
72 -11 13 8c8c8c
73 -11 13 8c8c8c
74 -11 13 8c8c8c
75 -11 13 8c8c8c
76 -11 13 8c8c8c
77 -11 13 8c8c8c
78 -11 13 8c8c8c
79 -11 13 8c8c8c
64 -10 13 8c8c8c
65 -10 13 8c8c8c
66 -10 13 8c8c8c
67 -10 13 8c8c8c
68 -10 13 8c8c8c
69 -10 13 8c8c8c
70 -10 13 8c8c8c
71 -10 13 8c8c8c
72 -10 13 8c8c8c
73 -10 13 8c8c8c
74 -10 13 8c8c8c
75 -10 13 8c8c8c
76 -10 13 8c8c8c
77 -10 13 8c8c8c
78 -10 13 8c8c8c
79 -10 13 8c8c8c
64 -9 13 8c8c8c
65 -9 13 8c8c8c
66 -9 13 8c8c8c
67 -9 13 8c8c8c
68 -9 13 8c8c8c
69 -9 13 8c8c8c
70 -9 13 8c8c8c
71 -9 13 8c8c8c
72 -9 13 8c8c8c
73 -9 13 8c8c8c
74 -9 13 8c8c8c
75 -9 13 8c8c8c
76 -9 13 8c8c8c
77 -9 13 8c8c8c
78 -9 13 8c8c8c
79 -9 13 8c8c8c
64 -8 13 8c8c8c
65 -8 13 8c8c8c
66 -8 13 8c8c8c
67 -8 13 8c8c8c
68 -8 13 8c8c8c
69 -8 13 8c8c8c
70 -8 13 8c8c8c
71 -8 13 8c8c8c
72 -8 13 8c8c8c
73 -8 13 8c8c8c
74 -8 13 8c8c8c
75 -8 13 8c8c8c
76 -8 13 8c8c8c
77 -8 13 8c8c8c
78 -8 13 8c8c8c
79 -8 13 8c8c8c
64 -7 13 8c8c8c
65 -7 13 8c8c8c
66 -7 13 8c8c8c
67 -7 13 8c8c8c
68 -7 13 8c8c8c
69 -7 13 8c8c8c
70 -7 13 8c8c8c
71 -7 13 8c8c8c
72 -7 13 8c8c8c
73 -7 13 8c8c8c
74 -7 13 8c8c8c
75 -7 13 8c8c8c
76 -7 13 8c8c8c
77 -7 13 8c8c8c
78 -7 13 8c8c8c
79 -7 13 8c8c8c
64 -6 13 8c8c8c
65 -6 13 8c8c8c
66 -6 13 8c8c8c
67 -6 13 8c8c8c
68 -6 13 8c8c8c
69 -6 13 8c8c8c
70 -6 13 8c8c8c
71 -6 13 8c8c8c
72 -6 13 8c8c8c
73 -6 13 8c8c8c
74 -6 13 8c8c8c
75 -6 13 8c8c8c
76 -6 13 8c8c8c
77 -6 13 8c8c8c
78 -6 13 8c8c8c
79 -6 13 8c8c8c
64 -5 13 8c8c8c
65 -5 13 8c8c8c
66 -5 13 8c8c8c
67 -5 13 8c8c8c
68 -5 13 8c8c8c
69 -5 13 8c8c8c
70 -5 13 8c8c8c
71 -5 13 8c8c8c
72 -5 13 8c8c8c
73 -5 13 8c8c8c
74 -5 13 8c8c8c
75 -5 13 8c8c8c
76 -5 13 8c8c8c
77 -5 13 8c8c8c
78 -5 13 8c8c8c
79 -5 13 8c8c8c
64 -4 13 8c8c8c
65 -4 13 8c8c8c
66 -4 13 8c8c8c
67 -4 13 8c8c8c
68 -4 13 8c8c8c
69 -4 13 8c8c8c
70 -4 13 8c8c8c
71 -4 13 8c8c8c
72 -4 13 8c8c8c
