# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-53 -20 5 3d3c36
-52 -20 5 3d3c36
-51 -20 5 3d3c36
-50 -20 5 3d3c36
-49 -20 5 3d3c36
-64 -19 5 3d3c36
-63 -19 5 3d3c36
-62 -19 5 3d3c36
-61 -19 5 3d3c36
-60 -19 5 3d3c36
-59 -19 5 3d3c36
-58 -19 5 3d3c36
-57 -19 5 3d3c36
-56 -19 5 3d3c36
-55 -19 5 3d3c36
-54 -19 5 3d3c36
-53 -19 5 3d3c36
-52 -19 5 3d3c36
-51 -19 5 3d3c36
-50 -19 5 3d3c36
-49 -19 5 3d3c36
-64 -18 5 3d3c36
-63 -18 5 3d3c36
-62 -18 5 3d3c36
-61 -18 5 3d3c36
-60 -18 5 3d3c36
-59 -18 5 3d3c36
-58 -18 5 3d3c36
-57 -18 5 3d3c36
-56 -18 5 3d3c36
-55 -18 5 3d3c36
-54 -18 5 3d3c36
-53 -18 5 3d3c36
-52 -18 5 3d3c36
-51 -18 5 3d3c36
-50 -18 5 3d3c36
-49 -18 5 3d3c36
-64 -17 5 3d3c36
-63 -17 5 3d3c36
-62 -17 5 3d3c36
-61 -17 5 3d3c36
-60 -17 5 3d3c36
-59 -17 5 3d3c36
-58 -17 5 3d3c36
-57 -17 5 3d3c36
-56 -17 5 3d3c36
-55 -17 5 3d3c36
-54 -17 5 3d3c36
-53 -17 5 3d3c36
-52 -17 5 3d3c36
-51 -17 5 3d3c36
-50 -17 5 3d3c36
-49 -17 5 3d3c36
-64 -32 6 3d3c36
-63 -32 6 3d3c36
-62 -32 6 3d3c36
-61 -32 6 3d3c36
-60 -32 6 3d3c36
-59 -32 6 3d3c36
-58 -32 6 3d3c36
-57 -32 6 3d3c36
-56 -32 6 3d3c36
-55 -32 6 3d3c36
-54 -32 6 3d3c36
-53 -32 6 3d3c36
-52 -32 6 3d3c36
-51 -32 6 3d3c36
-50 -32 6 3d3c36
-49 -32 6 3d3c36
-64 -31 6 3d3c36
-63 -31 6 3d3c36
-62 -31 6 3d3c36
-61 -31 6 3d3c36
-60 -31 6 3d3c36
-59 -31 6 3d3c36
-58 -31 6 3d3c36
-57 -31 6 3d3c36
-56 -31 6 3d3c36
-55 -31 6 3d3c36
-54 -31 6 3d3c36
-53 -31 6 3d3c36
-52 -31 6 3d3c36
-51 -31 6 3d3c36
-50 -31 6 3d3c36
-49 -31 6 3d3c36
-64 -30 6 3d3c36
-63 -30 6 3d3c36
-62 -30 6 3d3c36
-61 -30 6 3d3c36
-60 -30 6 3d3c36
-59 -30 6 3d3c36
-58 -30 6 3d3c36
-57 -30 6 3d3c36
-56 -30 6 3d3c36
-55 -30 6 3d3c36
-54 -30 6 3d3c36
-53 -30 6 3d3c36
-52 -30 6 3d3c36
-51 -30 6 3d3c36
-50 -30 6 3d3c36
-49 -30 6 3d3c36
-64 -29 6 3d3c36
-63 -29 6 3d3c36
-62 -29 6 3d3c36
-61 -29 6 3d3c36
-60 -29 6 3d3c36
-59 -29 6 3d3c36
-58 -29 6 3d3c36
-57 -29 6 3d3c36
-56 -29 6 3d3c36
-55 -29 6 3d3c36
-54 -29 6 3d3c36
-53 -29 6 3d3c36
-52 -29 6 3d3c36
-51 -29 6 3d3c36
-50 -29 6 3d3c36
-49 -29 6 3d3c36
-64 -28 6 3d3c36
-63 -28 6 3d3c36
-62 -28 6 3d3c36
-61 -28 6 3d3c36
-60 -28 6 3d3c36
-59 -28 6 3d3c36
-58 -28 6 3d3c36
-57 -28 6 3d3c36
-56 -28 6 3d3c36
-55 -28 6 3d3c36
-54 -28 6 3d3c36
-53 -28 6 3d3c36
-52 -28 6 3d3c36
-51 -28 6 3d3c36
-50 -28 6 3d3c36
-49 -28 6 3d3c36
-64 -27 6 3d3c36
-63 -27 6 3d3c36
-62 -27 6 3d3c36
-61 -27 6 3d3c36
-60 -27 6 3d3c36
-59 -27 6 3d3c36
-58 -27 6 3d3c36
-57 -27 6 3d3c36
-56 -27 6 3d3c36
-55 -27 6 3d3c36
-54 -27 6 3d3c36
-53 -27 6 3d3c36
-52 -27 6 3d3c36
-51 -27 6 3d3c36
-50 -27 6 3d3c36
-49 -27 6 3d3c36
-64 -26 6 3d3c36
-63 -26 6 3d3c36
-62 -26 6 3d3c36
-61 -26 6 3d3c36
-60 -26 6 3d3c36
-59 -26 6 3d3c36
-58 -26 6 3d3c36
-57 -26 6 3d3c36
-56 -26 6 3d3c36
-55 -26 6 3d3c36
-54 -26 6 3d3c36
-53 -26 6 3d3c36
-52 -26 6 3d3c36
-51 -26 6 3d3c36
-50 -26 6 3d3c36
-49 -26 6 3d3c36
-64 -25 6 3d3c36
-63 -25 6 3d3c36
-62 -25 6 3d3c36
-61 -25 6 3d3c36
-60 -25 6 3d3c36
-59 -25 6 3d3c36
-58 -25 6 3d3c36
-57 -25 6 3d3c36
-56 -25 6 3d3c36
-55 -25 6 3d3c36
-54 -25 6 3d3c36
-53 -25 6 3d3c36
-52 -25 6 3d3c36
-51 -25 6 3d3c36
-50 -25 6 3d3c36
-49 -25 6 3d3c36
-64 -24 6 3d3c36
-63 -24 6 3d3c36
-62 -24 6 3d3c36
-61 -24 6 3d3c36
-60 -24 6 3d3c36
-59 -24 6 3d3c36
-58 -24 6 3d3c36
-57 -24 6 3d3c36
-56 -24 6 3d3c36
-55 -24 6 3d3c36
-54 -24 6 3d3c36
-53 -24 6 3d3c36
-52 -24 6 3d3c36
-51 -24 6 3d3c36
-50 -24 6 3d3c36
-49 -24 6 3d3c36
-64 -23 6 3d3c36
-63 -23 6 3d3c36
-62 -23 6 3d3c36
-61 -23 6 3d3c36
-60 -23 6 3d3c36
-59 -23 6 3d3c36
-58 -23 6 3d3c36
-57 -23 6 3d3c36
-56 -23 6 3d3c36
-55 -23 6 3d3c36
-54 -23 6 3d3c36
-53 -23 6 3d3c36
-52 -23 6 3d3c36
-51 -23 6 3d3c36
-50 -23 6 3d3c36
-49 -23 6 3d3c36
-64 -22 6 3d3c36
-63 -22 6 3d3c36
-62 -22 6 3d3c36
-61 -22 6 3d3c36
-60 -22 6 3d3c36
-59 -22 6 3d3c36
-58 -22 6 3d3c36
-57 -22 6 3d3c36
-56 -22 6 3d3c36
-55 -22 6 3d3c36
-54 -22 6 3d3c36
-53 -22 6 3d3c36
-52 -22 6 3d3c36
-51 -22 6 3d3c36
-50 -22 6 3d3c36
-49 -22 6 3d3c36
-64 -21 6 3d3c36
-63 -21 6 3d3c36
-62 -21 6 3d3c36
-61 -21 6 3d3c36
-60 -21 6 3d3c36
-59 -21 6 3d3c36
-58 -21 6 3d3c36
-57 -21 6 3d3c36
-56 -21 6 3d3c36
-55 -21 6 3d3c36
-54 -21 6 3d3c36
-53 -21 6 3d3c36
-52 -21 6 3d3c36
-51 -21 6 3d3c36
-50 -21 6 3d3c36
-49 -21 6 3d3c36
-64 -20 6 3d3c36
-63 -20 6 3d3c36
-62 -20 6 3d3c36
-61 -20 6 3d3c36
-60 -20 6 3d3c36
-59 -20 6 3d3c36
-58 -20 6 3d3c36
-57 -20 6 3d3c36
-56 -20 6 3d3c36
-55 -20 6 3d3c36
-54 -20 6 3d3c36
-53 -20 6 3d3c36
-52 -20 6 3d3c36
-51 -20 6 3d3c36
-50 -20 6 3d3c36
-49 -20 6 3d3c36
-64 -19 6 3d3c36
-63 -19 6 3d3c36
-62 -19 6 3d3c36
-61 -19 6 3d3c36
-60 -19 6 3d3c36
-59 -19 6 3d3c36
-58 -19 6 3d3c36
-57 -19 6 3d3c36
-56 -19 6 3d3c36
-55 -19 6 3d3c36
-54 -19 6 3d3c36
-53 -19 6 3d3c36
-52 -19 6 3d3c36
-51 -19 6 3d3c36
-50 -19 6 3d3c36
-49 -19 6 3d3c36
-64 -18 6 3d3c36
-63 -18 6 3d3c36
-62 -18 6 3d3c36
-61 -18 6 3d3c36
-60 -18 6 3d3c36
-59 -18 6 3d3c36
-58 -18 6 3d3c36
-57 -18 6 3d3c36
-56 -18 6 3d3c36
-55 -18 6 3d3c36
-54 -18 6 3d3c36
-53 -18 6 3d3c36
-52 -18 6 3d3c36
-51 -18 6 3d3c36
-50 -18 6 3d3c36
-49 -18 6 3d3c36
-64 -17 6 3d3c36
-63 -17 6 3d3c36
-62 -17 6 3d3c36
-61 -17 6 3d3c36
-60 -17 6 3d3c36
-59 -17 6 3d3c36
-58 -17 6 3d3c36
-57 -17 6 3d3c36
-56 -17 6 3d3c36
-55 -17 6 3d3c36
-54 -17 6 3d3c36
-53 -17 6 3d3c36
-52 -17 6 3d3c36
-51 -17 6 3d3c36
-50 -17 6 3d3c36
-49 -17 6 3d3c36
-64 -32 7 3d3c36
-63 -32 7 3d3c36
-62 -32 7 3d3c36
-61 -32 7 3d3c36
-60 -32 7 3d3c36
-59 -32 7 3d3c36
-58 -32 7 3d3c36
-57 -32 7 3d3c36
-56 -32 7 3d3c36
-55 -32 7 3d3c36
-54 -32 7 3d3c36
-53 -32 7 3d3c36
-52 -32 7 3d3c36
-51 -32 7 3d3c36
-50 -32 7 3d3c36
-49 -32 7 3d3c36
-64 -31 7 3d3c36
-63 -31 7 3d3c36
-62 -31 7 3d3c36
-61 -31 7 3d3c36
-60 -31 7 3d3c36
-59 -31 7 3d3c36
-58 -31 7 3d3c36
-57 -31 7 3d3c36
-56 -31 7 3d3c36
-55 -31 7 3d3c36
-54 -31 7 3d3c36
-53 -31 7 3d3c36
-52 -31 7 3d3c36
-51 -31 7 3d3c36
-50 -31 7 3d3c36
-49 -31 7 3d3c36
-64 -30 7 3d3c36
-63 -30 7 3d3c36
-62 -30 7 3d3c36
-61 -30 7 3d3c36
-60 -30 7 3d3c36
-59 -30 7 3d3c36
-58 -30 7 3d3c36
-57 -30 7 3d3c36
-56 -30 7 3d3c36
-55 -30 7 3d3c36
-54 -30 7 3d3c36
-53 -30 7 3d3c36
-52 -30 7 3d3c36
-51 -30 7 3d3c36
-50 -30 7 3d3c36
-49 -30 7 3d3c36
-64 -29 7 3d3c36
-63 -29 7 3d3c36
-62 -29 7 3d3c36
-61 -29 7 3d3c36
-60 -29 7 3d3c36
-59 -29 7 3d3c36
-58 -29 7 3d3c36
-57 -29 7 3d3c36
-56 -29 7 3d3c36
-55 -29 7 3d3c36
-54 -29 7 3d3c36
-53 -29 7 3d3c36
-52 -29 7 3d3c36
-51 -29 7 3d3c36
-50 -29 7 3d3c36
-49 -29 7 3d3c36
-64 -28 7 3d3c36
-63 -28 7 3d3c36
-62 -28 7 3d3c36
-61 -28 7 3d3c36
-60 -28 7 3d3c36
-59 -28 7 3d3c36
-58 -28 7 3d3c36
-57 -28 7 3d3c36
-56 -28 7 3d3c36
-55 -28 7 3d3c36
-54 -28 7 3d3c36
-53 -28 7 3d3c36
-52 -28 7 3d3c36
-51 -28 7 3d3c36
-50 -28 7 3d3c36
-49 -28 7 3d3c36
-64 -27 7 3d3c36
-63 -27 7 3d3c36
-62 -27 7 3d3c36
-61 -27 7 3d3c36
-60 -27 7 3d3c36
-59 -27 7 3d3c36
-58 -27 7 3d3c36
-57 -27 7 3d3c36
-56 -27 7 3d3c36
-55 -27 7 3d3c36
-54 -27 7 3d3c36
-53 -27 7 3d3c36
-52 -27 7 3d3c36
-51 -27 7 3d3c36
-50 -27 7 3d3c36
-49 -27 7 3d3c36
-64 -26 7 3d3c36
-63 -26 7 3d3c36
-62 -26 7 3d3c36
-61 -26 7 3d3c36
-60 -26 7 3d3c36
-59 -26 7 3d3c36
-58 -26 7 3d3c36
-57 -26 7 3d3c36
-56 -26 7 3d3c36
-55 -26 7 3d3c36
-54 -26 7 3d3c36
-53 -26 7 3d3c36
-52 -26 7 3d3c36
-51 -26 7 3d3c36
-50 -26 7 3d3c36
-49 -26 7 3d3c36
-64 -25 7 3d3c36
-63 -25 7 3d3c36
-62 -25 7 3d3c36
-61 -25 7 3d3c36
-60 -25 7 3d3c36
-59 -25 7 3d3c36
-58 -25 7 3d3c36
-57 -25 7 3d3c36
-56 -25 7 3d3c36
-55 -25 7 3d3c36
-54 -25 7 3d3c36
-53 -25 7 3d3c36
-52 -25 7 3d3c36
-51 -25 7 3d3c36
-50 -25 7 3d3c36
-49 -25 7 3d3c36
-64 -24 7 3d3c36
-63 -24 7 3d3c36
-62 -24 7 3d3c36
-61 -24 7 3d3c36
-60 -24 7 3d3c36
-59 -24 7 3d3c36
-58 -24 7 3d3c36
-57 -24 7 3d3c36
-56 -24 7 3d3c36
-55 -24 7 3d3c36
-54 -24 7 3d3c36
-53 -24 7 3d3c36
-52 -24 7 3d3c36
-51 -24 7 3d3c36
-50 -24 7 3d3c36
-49 -24 7 3d3c36
-64 -23 7 3d3c36
-63 -23 7 3d3c36
-62 -23 7 3d3c36
-61 -23 7 3d3c36
-60 -23 7 3d3c36
-59 -23 7 3d3c36
-58 -23 7 3d3c36
-57 -23 7 3d3c36
-56 -23 7 3d3c36
-55 -23 7 3d3c36
-54 -23 7 3d3c36
-53 -23 7 3d3c36
-52 -23 7 3d3c36
-51 -23 7 3d3c36
-50 -23 7 3d3c36
-49 -23 7 3d3c36
-64 -22 7 3d3c36
-63 -22 7 3d3c36
-62 -22 7 3d3c36
-61 -22 7 3d3c36
-60 -22 7 3d3c36
-59 -22 7 3d3c36
-58 -22 7 3d3c36
-57 -22 7 3d3c36
-56 -22 7 3d3c36
-55 -22 7 3d3c36
-54 -22 7 3d3c36
-53 -22 7 3d3c36
-52 -22 7 3d3c36
-51 -22 7 3d3c36
-50 -22 7 3d3c36
-49 -22 7 3d3c36
-64 -21 7 3d3c36
-63 -21 7 3d3c36
-62 -21 7 3d3c36
-61 -21 7 3d3c36
-60 -21 7 3d3c36
-59 -21 7 3d3c36
-58 -21 7 3d3c36
-57 -21 7 3d3c36
-56 -21 7 3d3c36
-55 -21 7 3d3c36
-54 -21 7 3d3c36
-53 -21 7 3d3c36
-52 -21 7 3d3c36
-51 -21 7 3d3c36
-50 -21 7 3d3c36
-49 -21 7 3d3c36
-64 -20 7 3d3c36
-63 -20 7 3d3c36
-62 -20 7 3d3c36
-61 -20 7 3d3c36
-60 -20 7 3d3c36
-59 -20 7 3d3c36
-58 -20 7 3d3c36
-57 -20 7 3d3c36
-56 -20 7 3d3c36
-55 -20 7 3d3c36
-54 -20 7 3d3c36
-53 -20 7 3d3c36
-52 -20 7 3d3c36
-51 -20 7 3d3c36
-50 -20 7 3d3c36
-49 -20 7 3d3c36
-64 -19 7 3d3c36
-63 -19 7 3d3c36
-62 -19 7 3d3c36
-61 -19 7 3d3c36
-60 -19 7 3d3c36
-59 -19 7 3d3c36
-58 -19 7 3d3c36
-57 -19 7 3d3c36
-56 -19 7 3d3c36
-55 -19 7 3d3c36
-54 -19 7 3d3c36
-53 -19 7 3d3c36
-52 -19 7 3d3c36
-51 -19 7 3d3c36
-50 -19 7 3d3c36
-49 -19 7 3d3c36
-64 -18 7 3d3c36
-63 -18 7 3d3c36
-62 -18 7 3d3c36
-61 -18 7 3d3c36
-60 -18 7 3d3c36
-59 -18 7 3d3c36
-58 -18 7 3d3c36
-57 -18 7 3d3c36
-56 -18 7 3d3c36
-55 -18 7 3d3c36
-54 -18 7 3d3c36
-53 -18 7 3d3c36
-52 -18 7 3d3c36
-51 -18 7 3d3c36
-50 -18 7 3d3c36
-49 -18 7 3d3c36
-64 -17 7 3d3c36
-63 -17 7 3d3c36
-62 -17 7 3d3c36
-61 -17 7 3d3c36
-60 -17 7 3d3c36
-59 -17 7 3d3c36
-58 -17 7 3d3c36
-57 -17 7 3d3c36
-56 -17 7 3d3c36
-55 -17 7 3d3c36
-54 -17 7 3d3c36
-53 -17 7 3d3c36
-52 -17 7 3d3c36
-51 -17 7 3d3c36
-50 -17 7 3d3c36
-49 -17 7 3d3c36
-64 -32 8 3d3c36
-63 -32 8 3d3c36
-62 -32 8 3d3c36
-61 -32 8 3d3c36
-60 -32 8 3d3c36
-59 -32 8 3d3c36
-58 -32 8 3d3c36
-57 -32 8 3d3c36
-56 -32 8 3d3c36
-55 -32 8 3d3c36
-54 -32 8 3d3c36
-53 -32 8 3d3c36
-52 -32 8 3d3c36
-51 -32 8 3d3c36
-50 -32 8 3d3c36
-49 -32 8 3d3c36
-64 -31 8 3d3c36
-63 -31 8 3d3c36
-62 -31 8 3d3c36
-61 -31 8 3d3c36
-60 -31 8 3d3c36
-59 -31 8 3d3c36
-58 -31 8 3d3c36
-57 -31 8 3d3c36
-56 -31 8 3d3c36
-55 -31 8 3d3c36
-54 -31 8 3d3c36
-53 -31 8 3d3c36
-52 -31 8 3d3c36
-51 -31 8 3d3c36
-50 -31 8 3d3c36
-49 -31 8 3d3c36
-64 -30 8 3d3c36
-63 -30 8 3d3c36
-62 -30 8 3d3c36
-61 -30 8 3d3c36
-60 -30 8 3d3c36
-59 -30 8 3d3c36
-58 -30 8 3d3c36
-57 -30 8 3d3c36
-56 -30 8 3d3c36
-55 -30 8 3d3c36
-54 -30 8 3d3c36
-53 -30 8 3d3c36
-52 -30 8 3d3c36
-51 -30 8 3d3c36
-50 -30 8 3d3c36
-49 -30 8 3d3c36
-64 -29 8 3d3c36
-63 -29 8 3d3c36
-62 -29 8 3d3c36
-61 -29 8 3d3c36
-60 -29 8 3d3c36
-59 -29 8 3d3c36
-58 -29 8 3d3c36
-57 -29 8 3d3c36
-56 -29 8 3d3c36
-55 -29 8 3d3c36
-54 -29 8 3d3c36
-53 -29 8 3d3c36
-52 -29 8 3d3c36
-51 -29 8 3d3c36
-50 -29 8 3d3c36
-49 -29 8 3d3c36
-64 -28 8 3d3c36
-63 -28 8 3d3c36
-62 -28 8 3d3c36
-61 -28 8 3d3c36
-60 -28 8 3d3c36
-59 -28 8 3d3c36
-58 -28 8 3d3c36
-57 -28 8 3d3c36
-56 -28 8 3d3c36
-55 -28 8 3d3c36
-54 -28 8 3d3c36
-53 -28 8 3d3c36
-52 -28 8 3d3c36
-51 -28 8 3d3c36
-50 -28 8 3d3c36
-49 -28 8 3d3c36
-64 -27 8 3d3c36
-63 -27 8 3d3c36
-62 -27 8 3d3c36
-61 -27 8 3d3c36
-60 -27 8 3d3c36
-59 -27 8 3d3c36
-58 -27 8 3d3c36
-57 -27 8 3d3c36
-56 -27 8 3d3c36
-55 -27 8 3d3c36
-54 -27 8 3d3c36
-53 -27 8 3d3c36
-52 -27 8 3d3c36
-51 -27 8 3d3c36
-50 -27 8 3d3c36
-49 -27 8 3d3c36
-64 -26 8 3d3c36
-63 -26 8 3d3c36
-62 -26 8 3d3c36
-61 -26 8 3d3c36
-60 -26 8 3d3c36
-59 -26 8 3d3c36
-58 -26 8 3d3c36
-57 -26 8 3d3c36
-56 -26 8 3d3c36
-55 -26 8 3d3c36
-54 -26 8 3d3c36
-53 -26 8 3d3c36
-52 -26 8 3d3c36
-51 -26 8 3d3c36
-50 -26 8 3d3c36
-49 -26 8 3d3c36
-64 -25 8 3d3c36
-63 -25 8 3d3c36
-62 -25 8 3d3c36
-61 -25 8 3d3c36
-60 -25 8 3d3c36
-59 -25 8 3d3c36
-58 -25 8 3d3c36
-57 -25 8 3d3c36
-56 -25 8 3d3c36
-55 -25 8 3d3c36
-54 -25 8 3d3c36
-53 -25 8 3d3c36
-52 -25 8 3d3c36
-51 -25 8 3d3c36
-50 -25 8 3d3c36
-49 -25 8 3d3c36
-64 -24 8 3d3c36
-63 -24 8 3d3c36
-62 -24 8 3d3c36
-61 -24 8 3d3c36
-60 -24 8 3d3c36
-59 -24 8 3d3c36
-58 -24 8 3d3c36
-57 -24 8 3d3c36
-56 -24 8 3d3c36
-55 -24 8 3d3c36
-54 -24 8 3d3c36
-53 -24 8 3d3c36
-52 -24 8 3d3c36
-51 -24 8 3d3c36
-50 -24 8 3d3c36
-49 -24 8 3d3c36
-64 -23 8 3d3c36
-63 -23 8 3d3c36
-62 -23 8 3d3c36
-61 -23 8 3d3c36
-60 -23 8 3d3c36
-59 -23 8 3d3c36
-58 -23 8 3d3c36
-57 -23 8 3d3c36
-56 -23 8 3d3c36
-55 -23 8 3d3c36
-54 -23 8 3d3c36
-53 -23 8 3d3c36
-52 -23 8 3d3c36
-51 -23 8 3d3c36
-50 -23 8 3d3c36
-49 -23 8 3d3c36
-64 -22 8 3d3c36
-63 -22 8 3d3c36
-62 -22 8 3d3c36
-61 -22 8 3d3c36
-60 -22 8 3d3c36
-59 -22 8 3d3c36
-58 -22 8 3d3c36
-57 -22 8 3d3c36
-56 -22 8 3d3c36
-55 -22 8 3d3c36
-54 -22 8 3d3c36
-53 -22 8 3d3c36
-52 -22 8 3d3c36
-51 -22 8 3d3c36
-50 -22 8 3d3c36
-49 -22 8 3d3c36
-64 -21 8 3d3c36
-63 -21 8 3d3c36
-62 -21 8 3d3c36
-61 -21 8 3d3c36
-60 -21 8 3d3c36
-59 -21 8 3d3c36
-58 -21 8 3d3c36
-57 -21 8 3d3c36
-56 -21 8 3d3c36
-55 -21 8 3d3c36
-54 -21 8 3d3c36
-53 -21 8 3d3c36
-52 -21 8 3d3c36
-51 -21 8 3d3c36
-50 -21 8 3d3c36
-49 -21 8 3d3c36
-64 -20 8 3d3c36
-63 -20 8 3d3c36
-62 -20 8 3d3c36
-61 -20 8 3d3c36
-60 -20 8 3d3c36
-59 -20 8 3d3c36
-58 -20 8 3d3c36
-57 -20 8 3d3c36
-56 -20 8 3d3c36
-55 -20 8 3d3c36
-54 -20 8 3d3c36
-53 -20 8 3d3c36
-52 -20 8 3d3c36
-51 -20 8 3d3c36
-50 -20 8 3d3c36
-49 -20 8 3d3c36
-64 -19 8 3d3c36
-63 -19 8 3d3c36
-62 -19 8 3d3c36
-61 -19 8 3d3c36
-60 -19 8 3d3c36
-59 -19 8 3d3c36
-58 -19 8 3d3c36
-57 -19 8 3d3c36
-56 -19 8 3d3c36
-55 -19 8 3d3c36
-54 -19 8 3d3c36
-53 -19 8 3d3c36
-52 -19 8 3d3c36
-51 -19 8 3d3c36
-50 -19 8 3d3c36
-49 -19 8 3d3c36
-64 -18 8 3d3c36
-63 -18 8 3d3c36
-62 -18 8 3d3c36
-61 -18 8 3d3c36
-60 -18 8 3d3c36
-59 -18 8 3d3c36
-58 -18 8 3d3c36
-57 -18 8 3d3c36
-56 -18 8 3d3c36
-55 -18 8 3d3c36
-54 -18 8 3d3c36
-53 -18 8 3d3c36
-52 -18 8 3d3c36
-51 -18 8 3d3c36
-50 -18 8 3d3c36
-49 -18 8 3d3c36
-64 -17 8 3d3c36
-63 -17 8 3d3c36
-62 -17 8 3d3c36
-61 -17 8 3d3c36
-60 -17 8 3d3c36
-59 -17 8 3d3c36
-58 -17 8 3d3c36
-57 -17 8 3d3c36
-56 -17 8 3d3c36
-55 -17 8 3d3c36
-54 -17 8 3d3c36
-53 -17 8 3d3c36
-52 -17 8 3d3c36
-51 -17 8 3d3c36
-50 -17 8 3d3c36
-49 -17 8 3d3c36
-60 -32 9 3d3c36
-59 -32 9 474840
-56 -32 9 474840
-55 -32 9 474840
-54 -32 9 3d3c36
-53 -32 9 3d3c36
-52 -32 9 474840
-51 -32 9 474840
-62 -31 9 3d3c36
-59 -31 9 464c45
-58 -31 9 474840
-56 -31 9 474840
-55 -31 9 474840
-54 -31 9 474840
-53 -31 9 474840
-52 -31 9 474840
-51 -31 9 474840
-63 -30 9 464c45
-62 -30 9 3d3c36
-61 -30 9 3d3c36
-59 -30 9 474840
-61 -29 9 3d3c36
-60 -29 9 474840
-58 -29 9 464c45
-55 -29 9 464c45
-64 -28 9 3d3c36
-61 -28 9 474840
-58 -28 9 3d3c36
-57 -28 9 3d3c36
-56 -28 9 474840
-55 -28 9 474840
-52 -28 9 474840
-51 -28 9 474840
-62 -27 9 474840
-61 -27 9 474840
-58 -27 9 474840
-57 -27 9 474840
-56 -27 9 474840
-55 -27 9 474840
-54 -27 9 464c45
-52 -27 9 474840
-51 -27 9 474840
-63 -26 9 474840
-62 -26 9 474840
-61 -26 9 474840
-60 -26 9 3d3c36
-59 -26 9 3d3c36
-58 -26 9 474840
-57 -26 9 474840
-50 -26 9 474840
-49 -26 9 474840
-63 -25 9 474840
-62 -25 9 474840
-61 -25 9 474840
-59 -25 9 464c45
-58 -25 9 474840
-57 -25 9 474840
-52 -25 9 474840
-51 -25 9 474840
-50 -25 9 474840
-49 -25 9 474840
-64 -24 9 474840
-63 -24 9 474840
-62 -24 9 464c45
-61 -24 9 464c45
-60 -24 9 474840
-59 -24 9 474840
-58 -24 9 3d3c36
-57 -24 9 3d3c36
-56 -24 9 474840
-55 -24 9 3d3c36
-52 -24 9 474840
-51 -24 9 474840
-64 -23 9 474840
-63 -23 9 474840
-62 -23 9 464c45
-61 -23 9 464c45
-60 -23 9 474840
-59 -23 9 474840
-58 -23 9 3d3c36
-57 -23 9 3d3c36
-56 -23 9 474840
-55 -23 9 474840
-54 -23 9 474840
-53 -23 9 474840
-52 -23 9 474840
-51 -23 9 474840
-64 -22 9 3d3c36
-63 -22 9 3d3c36
-62 -22 9 474840
-61 -22 9 474840
-60 -22 9 3d3c36
-59 -22 9 3d3c36
-56 -22 9 3d3c36
-55 -22 9 3d3c36
-52 -22 9 3d3c36
-49 -22 9 474840
-62 -21 9 474840
-61 -21 9 474840
-60 -21 9 3d3c36
-59 -21 9 3d3c36
-57 -21 9 464c45
-56 -21 9 474840
-55 -21 9 474840
-52 -21 9 3d3c36
-49 -21 9 474840
-64 -20 9 474840
-63 -20 9 474840
-62 -20 9 3d3c36
-61 -20 9 3d3c36
-60 -20 9 474840
-59 -20 9 474840
-58 -20 9 3d3c36
-57 -20 9 3d3c36
-56 -20 9 474840
-55 -20 9 474840
-54 -20 9 3d3c36
-53 -20 9 474840
-52 -20 9 474840
-51 -20 9 474840
-50 -20 9 474840
-64 -19 9 474840
-63 -19 9 474840
-62 -19 9 3d3c36
-61 -19 9 3d3c36
-60 -19 9 474840
-59 -19 9 474840
-58 -19 9 474840
-57 -19 9 474840
-56 -19 9 474840
-55 -19 9 474840
-54 -19 9 3d3c36
-53 -19 9 474840
-52 -19 9 474840
-51 -19 9 474840
-50 -19 9 474840
-64 -18 9 3d3c36
-63 -18 9 3d3c36
-62 -18 9 474840
-61 -18 9 474840
-60 -18 9 3d3c36
-59 -18 9 3d3c36
-56 -18 9 3d3c36
-55 -18 9 474840
-54 -18 9 474840
-53 -18 9 474840
-52 -18 9 474840
-51 -18 9 474840
-64 -17 9 3d3c36
-63 -17 9 3d3c36
-62 -17 9 474840
-61 -17 9 474840
-56 -17 9 3d3c36
-55 -17 9 474840
-54 -17 9 474840
-53 -17 9 474840
-52 -17 9 474840
-51 -17 9 474840
-62 -32 10 373d36
-58 -32 10 464c45
-62 -31 10 464c45
-61 -31 10 373d36
-62 -30 10 373d36
-60 -30 10 373d36
-63 -29 10 464c45
-62 -29 10 373d36
-61 -29 10 464c45
-58 -26 10 464c45
-55 -25 10 373d36
-49 -25 10 464c45
-56 -24 10 464c45
-55 -24 10 474840
-55 -23 10 373d36
-56 -29 11 464c45
-52 -29 11 464c45
-62 -28 11 464c45
-50 -28 11 464c45
-61 -26 11 464c45
-59 -21 11 464c45
-64 -18 11 464c45
-61 -30 12 464c45
-56 -30 12 464c45
-49 -25 12 464c45
-56 -24 12 464c45
-51 -24 12 464c45
-64 -22 12 464c45
-56 -22 12 464c45
-55 -28 13 464c45
-55 -25 13 464c45
-35 -29 2 3d3c36
-47 -27 2 3d3c36
-46 -26 2 3d3c36
-44 -25 2 3d3c36
-48 -24 2 3d3c36
-48 -23 2 3d3c36
-48 -22 2 3d3c36
-44 -22 2 3d3c36
-39 -22 2 3d3c36
-48 -21 2 3d3c36
-47 -21 2 3d3c36
-41 -21 2 3d3c36
-48 -20 2 3d3c36
-47 -20 2 3d3c36
-41 -20 2 3d3c36
-48 -19 2 3d3c36
